Description,Destination,Date,Travel Transport,Hotel Stars,Nights,Feeding,Price,Info,Provider,Country,Room,Month,Season
Labranda Club Paradisio El Gouna,"El Guna, Hurgada, Egiptas",2024-02-06,Skrydis su bagažu,4.0,4,Viskas įskaičiuota,770.0,,Novaturas,Egiptas,Standartinis kambarys,2,Winter
Labranda Club Paradisio El Gouna,"El Guna, Hurgada, Egiptas",2024-02-10,Skrydis su bagažu,4.0,3,Viskas įskaičiuota,809.0,,Novaturas,Egiptas,Standartinis kambarys,2,Winter
Movenpick Resort & Spa El Gouna,"El Guna, Hurgada, Egiptas",2024-02-03,Skrydis su bagažu,5.0,3,Pusryčiai ir vakarienė,559.0,,Novaturas,Egiptas,Classic Standard Garden View tipo kambarys,2,Winter
Movenpick Resort & Spa El Gouna,"El Guna, Hurgada, Egiptas",2024-02-03,Skrydis su bagažu,5.0,3,Viskas įskaičiuota,595.0,,Novaturas,Egiptas,Classic Standard Garden View tipo kambarys,2,Winter
Movenpick Resort & Spa El Gouna,"El Guna, Hurgada, Egiptas",2024-02-03,Skrydis su bagažu,5.0,3,Pusryčiai ir vakarienė,629.0,,Novaturas,Egiptas,Deluxe Room Lagoon View tipo kambarys,2,Winter
Movenpick Resort & Spa El Gouna,"El Guna, Hurgada, Egiptas",2024-02-03,Skrydis su bagažu,5.0,3,Pusryčiai ir vakarienė,659.0,,Novaturas,Egiptas,Deluxe Sea View tipo kambarys,2,Winter
Movenpick Resort & Spa El Gouna,"El Guna, Hurgada, Egiptas",2024-02-03,Skrydis su bagažu,5.0,3,Viskas įskaičiuota,659.0,,Novaturas,Egiptas,Deluxe Room Lagoon View tipo kambarys,2,Winter
Jaz Makadi Saraya Resort,"Madinat Makadis, Hurgada, Egiptas",2024-02-03,Skrydis su bagažu,5.0,3,Viskas įskaičiuota,565.0,,Novaturas,Egiptas,Superior Garden View tipo kambarys,2,Winter
Jaz Makadi Saraya Resort,"Madinat Makadis, Hurgada, Egiptas",2024-02-03,Skrydis su bagažu,5.0,3,Viskas įskaičiuota,589.0,,Novaturas,Egiptas,Superior Pool View tipo kambarys,2,Winter
Jaz Makadi Saraya Resort,"Madinat Makadis, Hurgada, Egiptas",2024-02-03,Skrydis su bagažu,5.0,3,Viskas įskaičiuota,589.0,,Novaturas,Egiptas,Superior Deluxe Garden View tipo kambarys,2,Winter
Jaz Makadi Saraya Resort,"Madinat Makadis, Hurgada, Egiptas",2024-02-03,Skrydis su bagažu,5.0,3,Viskas įskaičiuota,599.0,,Novaturas,Egiptas,Deluxe Family Garden View tipo kambarys,2,Winter
Jaz Makadi Saraya Resort,"Madinat Makadis, Hurgada, Egiptas",2024-02-03,Skrydis su bagažu,5.0,3,Viskas įskaičiuota,599.0,,Novaturas,Egiptas,Family Pool View tipo kambarys,2,Winter
Jaz Makadi Oasis Resort & Club,"Madinat Makadis, Hurgada, Egiptas",2024-02-03,Skrydis su bagažu,5.0,3,Viskas įskaičiuota,569.0,,Novaturas,Egiptas,Superior Garden View tipo kambarys,2,Winter
Jaz Makadi Oasis Resort & Club,"Madinat Makadis, Hurgada, Egiptas",2024-02-03,Skrydis su bagažu,5.0,3,Viskas įskaičiuota,589.0,,Novaturas,Egiptas,Superior Family Garden View tipo kambarys,2,Winter
Jaz Makadi Oasis Resort & Club,"Madinat Makadis, Hurgada, Egiptas",2024-02-03,Skrydis su bagažu,5.0,3,Viskas įskaičiuota,589.0,,Novaturas,Egiptas,Superior Pool View tipo kambarys,2,Winter
Jaz Makadi Oasis Resort & Club,"Madinat Makadis, Hurgada, Egiptas",2024-02-03,Skrydis su bagažu,5.0,3,Viskas įskaičiuota,615.0,,Novaturas,Egiptas,Superior Family Pool View tipo kambarys,2,Winter
Jaz Makadi Oasis Resort & Club,"Madinat Makadis, Hurgada, Egiptas",2024-02-03,Skrydis su bagažu,5.0,3,Viskas įskaičiuota,679.0,,Novaturas,Egiptas,Deluxe Family Garden View tipo kambarys,2,Winter
Pickalbatros Blu SPA,"Hurgada., Hurgada, Egiptas",2024-02-03,Skrydis su bagažu,5.0,3,Viskas įskaičiuota,575.0,,Novaturas,Egiptas,Deluxe Pool View tipo kambarys,2,Winter
Pickalbatros Blu SPA,"Hurgada., Hurgada, Egiptas",2024-02-03,Skrydis su bagažu,5.0,3,Viskas įskaičiuota,585.0,,Novaturas,Egiptas,Deluxe Side Sea View tipo kambarys,2,Winter
Pickalbatros Blu SPA,"Hurgada., Hurgada, Egiptas",2024-02-03,Skrydis su bagažu,5.0,3,Viskas įskaičiuota,599.0,,Novaturas,Egiptas,Deluxe Sea View tipo kambarys,2,Winter
Pickalbatros Blu SPA,"Hurgada., Hurgada, Egiptas",2024-02-03,Skrydis su bagažu,5.0,3,Viskas įskaičiuota,615.0,,Novaturas,Egiptas,Premium Sea View tipo kambarys,2,Winter
Pickalbatros Blu SPA,"Hurgada., Hurgada, Egiptas",2024-02-03,Skrydis su bagažu,5.0,3,Viskas įskaičiuota,649.0,,Novaturas,Egiptas,Elite Side Sea View tipo kambarys,2,Winter
Hilton Hurghada Plaza,"Hurgada., Hurgada, Egiptas",2024-02-03,Skrydis su bagažu,5.0,3,Viskas įskaičiuota,579.0,,Novaturas,Egiptas,Deluxe Sea View tipo kambarys,2,Winter
Hilton Hurghada Plaza,"Hurgada., Hurgada, Egiptas",2024-02-03,Skrydis su bagažu,5.0,3,Viskas įskaičiuota,605.0,,Novaturas,Egiptas,Superior Sea View tipo kambarys,2,Winter
Hilton Hurghada Plaza,"Hurgada., Hurgada, Egiptas",2024-02-03,Skrydis su bagažu,5.0,3,Viskas įskaičiuota,645.0,,Novaturas,Egiptas,Premium Sea View tipo kambarys,2,Winter
Hilton Hurghada Plaza,"Hurgada., Hurgada, Egiptas",2024-02-06,Skrydis su bagažu,5.0,4,Viskas įskaičiuota,800.0,,Novaturas,Egiptas,Deluxe Sea View tipo kambarys,2,Winter
Hilton Hurghada Plaza,"Hurgada., Hurgada, Egiptas",2024-02-10,Skrydis su bagažu,5.0,3,Viskas įskaičiuota,809.0,,Novaturas,Egiptas,Deluxe Sea View tipo kambarys,2,Winter
Jaz Makadina,"Madinat Makadis, Hurgada, Egiptas",2024-02-03,Skrydis su bagažu,5.0,3,Viskas įskaičiuota,579.0,,Novaturas,Egiptas,Superior Garden View tipo kambarys,2,Winter
Jaz Makadina,"Madinat Makadis, Hurgada, Egiptas",2024-02-03,Skrydis su bagažu,5.0,3,Viskas įskaičiuota,599.0,,Novaturas,Egiptas,Family tipo kambarys,2,Winter
Jaz Makadina,"Madinat Makadis, Hurgada, Egiptas",2024-02-03,Skrydis su bagažu,5.0,3,Viskas įskaičiuota,615.0,,Novaturas,Egiptas,Superior Side Sea View tipo kambarys,2,Winter
Jaz Makadina,"Madinat Makadis, Hurgada, Egiptas",2024-02-03,Skrydis su bagažu,5.0,3,Viskas įskaičiuota,615.0,,Novaturas,Egiptas,Family Pool View tipo kambarys,2,Winter
Jaz Makadina,"Madinat Makadis, Hurgada, Egiptas",2024-02-03,Skrydis su bagažu,5.0,3,Viskas įskaičiuota,635.0,,Novaturas,Egiptas,Superior Sea View tipo kambarys,2,Winter
Xanadu Makadi Bay,"Makadi Bėjus, Hurgada, Egiptas",2024-02-03,Skrydis su bagažu,5.0,3,Viskas įskaičiuota,579.0,,Novaturas,Egiptas,Superior Main Building tipo kambarys,2,Winter
Xanadu Makadi Bay,"Makadi Bėjus, Hurgada, Egiptas",2024-02-03,Skrydis su bagažu,5.0,3,Viskas įskaičiuota,579.0,,Novaturas,Egiptas,Dune Superior tipo kambarys,2,Winter
Xanadu Makadi Bay,"Makadi Bėjus, Hurgada, Egiptas",2024-02-03,Skrydis su bagažu,5.0,3,Viskas įskaičiuota,595.0,,Novaturas,Egiptas,Superior Main Building Side Sea View tipo kambarys,2,Winter
Xanadu Makadi Bay,"Makadi Bėjus, Hurgada, Egiptas",2024-02-03,Skrydis su bagažu,5.0,3,Viskas įskaičiuota,629.0,,Novaturas,Egiptas,Dune Superior Swim-Up tipo kambarys,2,Winter
Xanadu Makadi Bay,"Makadi Bėjus, Hurgada, Egiptas",2024-02-03,Skrydis su bagažu,5.0,3,Viskas įskaičiuota,629.0,,Novaturas,Egiptas,Superior Main Building Swim-Up tipo kambarys,2,Winter
Jaz Casa Del Mar Beach,"Hurgada., Hurgada, Egiptas",2024-02-03,Skrydis su bagažu,5.0,3,Viskas įskaičiuota,595.0,,Novaturas,Egiptas,Superior Garden View tipo kambarys,2,Winter
Jaz Casa Del Mar Beach,"Hurgada., Hurgada, Egiptas",2024-02-03,Skrydis su bagažu,5.0,3,Viskas įskaičiuota,609.0,,Novaturas,Egiptas,Superior Pool View tipo kambarys,2,Winter
Jaz Casa Del Mar Beach,"Hurgada., Hurgada, Egiptas",2024-02-03,Skrydis su bagažu,5.0,3,Viskas įskaičiuota,625.0,,Novaturas,Egiptas,Triple Superior tipo kambarys,2,Winter
Jaz Casa Del Mar Beach,"Hurgada., Hurgada, Egiptas",2024-02-03,Skrydis su bagažu,5.0,3,Viskas įskaičiuota,639.0,,Novaturas,Egiptas,Deluxe Pool View tipo kambarys,2,Winter
Jaz Casa Del Mar Beach,"Hurgada., Hurgada, Egiptas",2024-02-03,Skrydis su bagažu,5.0,3,Viskas įskaičiuota,659.0,,Novaturas,Egiptas,Superior Sea View tipo kambarys,2,Winter
Sheraton Miramar Resort,"El Guna, Hurgada, Egiptas",2024-02-03,Skrydis su bagažu,5.0,3,Viskas įskaičiuota,595.0,,Novaturas,Egiptas,Standartinis kambarys,2,Winter
Sheraton Miramar Resort,"El Guna, Hurgada, Egiptas",2024-02-03,Skrydis su bagažu,5.0,3,Viskas įskaičiuota,655.0,,Novaturas,Egiptas,Standard Beach Front tipo kambarys,2,Winter
Sheraton Miramar Resort,"El Guna, Hurgada, Egiptas",2024-02-03,Skrydis su bagažu,5.0,3,Viskas įskaičiuota,695.0,,Novaturas,Egiptas,Family tipo kambarys,2,Winter
Sheraton Miramar Resort,"El Guna, Hurgada, Egiptas",2024-02-06,Skrydis su bagažu,5.0,4,Viskas įskaičiuota,820.0,,Novaturas,Egiptas,Standartinis kambarys,2,Winter
Sheraton Miramar Resort,"El Guna, Hurgada, Egiptas",2024-02-10,Skrydis su bagažu,5.0,3,Viskas įskaičiuota,845.0,,Novaturas,Egiptas,Standartinis kambarys,2,Winter
The Three Corners Ocean View,"El Guna, Hurgada, Egiptas",2024-02-03,Skrydis su bagažu,4.0,3,Viskas įskaičiuota,599.0,,Novaturas,Egiptas,Premium Sea View tipo kambarys,2,Winter
The Three Corners Ocean View,"El Guna, Hurgada, Egiptas",2024-02-06,Skrydis su bagažu,4.0,4,Viskas įskaičiuota,826.0,,Novaturas,Egiptas,Premium Sea View tipo kambarys,2,Winter
The Three Corners Ocean View,"El Guna, Hurgada, Egiptas",2024-02-10,Skrydis su bagažu,4.0,3,Viskas įskaičiuota,849.0,,Novaturas,Egiptas,Premium Sea View tipo kambarys,2,Winter
The Three Corners Ocean View,"El Guna, Hurgada, Egiptas",2024-02-17,Skrydis su bagažu,4.0,3,Viskas įskaičiuota,889.0,,Novaturas,Egiptas,Premium tipo kambarys,2,Winter
The Three Corners Ocean View,"El Guna, Hurgada, Egiptas",2024-02-03,Skrydis su bagažu,4.0,7,Viskas įskaičiuota,905.0,,Novaturas,Egiptas,Premium Sea View tipo kambarys,2,Winter
KaiSol Romance Resort (ex. Sunrise Romance Resort),"Sal Hašišas, Hurgada, Egiptas",2024-02-03,Skrydis su bagažu,5.0,3,Viskas įskaičiuota,605.0,,Novaturas,Egiptas,Superior tipo kambarys,2,Winter
KaiSol Romance Resort (ex. Sunrise Romance Resort),"Sal Hašišas, Hurgada, Egiptas",2024-02-03,Skrydis su bagažu,5.0,3,Viskas įskaičiuota,625.0,,Novaturas,Egiptas,Deluxe Pool View tipo kambarys,2,Winter
KaiSol Romance Resort (ex. Sunrise Romance Resort),"Sal Hašišas, Hurgada, Egiptas",2024-02-03,Skrydis su bagažu,5.0,3,Viskas įskaičiuota,645.0,,Novaturas,Egiptas,Deluxe Sea View tipo kambarys,2,Winter
KaiSol Romance Resort (ex. Sunrise Romance Resort),"Sal Hašišas, Hurgada, Egiptas",2024-02-03,Skrydis su bagažu,5.0,3,Viskas įskaičiuota,719.0,,Novaturas,Egiptas,Deluxe Jacuzzi tipo kambarys,2,Winter
KaiSol Romance Resort (ex. Sunrise Romance Resort),"Sal Hašišas, Hurgada, Egiptas",2024-02-03,Skrydis su bagažu,5.0,3,Viskas įskaičiuota,739.0,,Novaturas,Egiptas,Swim-Up tipo kambarys,2,Winter
Pickalbatros Water Valley by Neverland,"Hurgada., Hurgada, Egiptas",2024-02-03,Skrydis su bagažu,4.0,3,Viskas įskaičiuota,619.0,,Novaturas,Egiptas,Family Premium Pool View tipo kambarys,2,Winter
Pickalbatros Water Valley by Neverland,"Hurgada., Hurgada, Egiptas",2024-02-06,Skrydis su bagažu,4.0,4,Viskas įskaičiuota,970.0,,Novaturas,Egiptas,Family Premium Pool View tipo kambarys,2,Winter
Pickalbatros Water Valley by Neverland,"Hurgada., Hurgada, Egiptas",2024-02-10,Skrydis su bagažu,4.0,3,Viskas įskaičiuota,985.0,,Novaturas,Egiptas,Family Premium Pool View tipo kambarys,2,Winter
Pickalbatros Water Valley by Neverland,"Hurgada., Hurgada, Egiptas",2024-02-03,Skrydis su bagažu,4.0,7,Viskas įskaičiuota,1075.0,,Novaturas,Egiptas,Family Premium Pool View tipo kambarys,2,Winter
Pickalbatros Water Valley by Neverland,"Hurgada., Hurgada, Egiptas",2024-02-17,Skrydis su bagažu,4.0,3,Viskas įskaičiuota,1085.0,,Novaturas,Egiptas,Family Premium Pool View tipo kambarys,2,Winter
Premier Le Reve Hotel & Spa,"Sal Hašišas, Hurgada, Egiptas",2024-02-03,Skrydis su bagažu,5.0,3,Viskas įskaičiuota,619.0,,Novaturas,Egiptas,Standard Garden View tipo kambarys,2,Winter
Premier Le Reve Hotel & Spa,"Sal Hašišas, Hurgada, Egiptas",2024-02-03,Skrydis su bagažu,5.0,3,Viskas įskaičiuota,635.0,,Novaturas,Egiptas,Standard Pool View tipo kambarys,2,Winter
Premier Le Reve Hotel & Spa,"Sal Hašišas, Hurgada, Egiptas",2024-02-03,Skrydis su bagažu,5.0,3,Viskas įskaičiuota,649.0,,Novaturas,Egiptas,Standard Limited Sea View,2,Winter
Premier Le Reve Hotel & Spa,"Sal Hašišas, Hurgada, Egiptas",2024-02-03,Skrydis su bagažu,5.0,3,Viskas įskaičiuota,685.0,,Novaturas,Egiptas,Standard Directly Sea View tipo kambarys,2,Winter
Premier Le Reve Hotel & Spa,"Sal Hašišas, Hurgada, Egiptas",2024-02-06,Skrydis su bagažu,5.0,4,Viskas įskaičiuota,850.0,,Novaturas,Egiptas,Standard Garden View tipo kambarys,2,Winter
Serry Beach Resort,"Hurgada., Hurgada, Egiptas",2024-02-03,Skrydis su bagažu,5.0,3,Viskas įskaičiuota,645.0,,Novaturas,Egiptas,Deluxe King tipo kambarys,2,Winter
Serry Beach Resort,"Hurgada., Hurgada, Egiptas",2024-02-03,Skrydis su bagažu,5.0,3,Viskas įskaičiuota,645.0,,Novaturas,Egiptas,Deluxe Twin tipo kambarys,2,Winter
Serry Beach Resort,"Hurgada., Hurgada, Egiptas",2024-02-03,Skrydis su bagažu,5.0,3,Viskas įskaičiuota,669.0,,Novaturas,Egiptas,Deluxe Twin Pool view tipo kambarys,2,Winter
Serry Beach Resort,"Hurgada., Hurgada, Egiptas",2024-02-03,Skrydis su bagažu,5.0,3,Viskas įskaičiuota,689.0,,Novaturas,Egiptas,Deluxe King Sea View tipo kambarys,2,Winter
Serry Beach Resort,"Hurgada., Hurgada, Egiptas",2024-02-03,Skrydis su bagažu,5.0,3,Viskas įskaičiuota,689.0,,Novaturas,Egiptas,Deluxe Twin Sea View tipo kambarys,2,Winter
Sunrise Tucana Resort - Grand Select,"Makadi Bėjus, Hurgada, Egiptas",2024-02-03,Skrydis su bagažu,5.0,3,Viskas įskaičiuota,649.0,,Novaturas,Egiptas,Superior Garden View tipo kambarys,2,Winter
Sunrise Tucana Resort - Grand Select,"Makadi Bėjus, Hurgada, Egiptas",2024-02-06,Skrydis su bagažu,5.0,4,Viskas įskaičiuota,890.0,,Novaturas,Egiptas,Superior Garden View tipo kambarys,2,Winter
Sunrise Tucana Resort - Grand Select,"Makadi Bėjus, Hurgada, Egiptas",2024-02-10,Skrydis su bagažu,5.0,3,Viskas įskaičiuota,899.0,,Novaturas,Egiptas,Superior Garden View tipo kambarys,2,Winter
Sunrise Tucana Resort - Grand Select,"Makadi Bėjus, Hurgada, Egiptas",2024-02-06,Skrydis su bagažu,5.0,4,Viskas įskaičiuota,906.0,,Novaturas,Egiptas,Deluxe Garden or Pool View tipo kambarys,2,Winter
Sunrise Tucana Resort - Grand Select,"Makadi Bėjus, Hurgada, Egiptas",2024-02-03,Skrydis su bagažu,5.0,3,Viskas įskaičiuota,939.0,,Novaturas,Egiptas,Lexi Suite Pool View tipo kambarys,2,Winter
Kempinski Hotel Soma Bay,"Soma Bėjus, Hurgada, Egiptas",2024-02-03,Skrydis su bagažu,5.0,3,Pusryčiai ir vakarienė,675.0,,Novaturas,Egiptas,Standard Resort View tipo kambarys,2,Winter
Kempinski Hotel Soma Bay,"Soma Bėjus, Hurgada, Egiptas",2024-02-03,Skrydis su bagažu,5.0,3,Pusryčiai ir vakarienė,719.0,,Novaturas,Egiptas,Standard Side Sea View tipo kambarys,2,Winter
Kempinski Hotel Soma Bay,"Soma Bėjus, Hurgada, Egiptas",2024-02-03,Skrydis su bagažu,5.0,3,Pusryčiai ir vakarienė,759.0,,Novaturas,Egiptas,Standard Sea View tipo kambarys,2,Winter
Kempinski Hotel Soma Bay,"Soma Bėjus, Hurgada, Egiptas",2024-02-03,Skrydis su bagažu,5.0,3,"Pusryčiai, pietūs, vakarienė",779.0,,Novaturas,Egiptas,Standard Resort View tipo kambarys,2,Winter
Kempinski Hotel Soma Bay,"Soma Bėjus, Hurgada, Egiptas",2024-02-03,Skrydis su bagažu,5.0,3,"Pusryčiai, pietūs, vakarienė",825.0,,Novaturas,Egiptas,Standard Side Sea View tipo kambarys,2,Winter
Sunrise Crystal Bay Resort -Grand Select-,"Hurgada., Hurgada, Egiptas",2024-02-03,Skrydis su bagažu,5.0,3,Viskas įskaičiuota,675.0,,Novaturas,Egiptas,Junior Suite tipo kambarys,2,Winter
Sunrise Crystal Bay Resort -Grand Select-,"Hurgada., Hurgada, Egiptas",2024-02-03,Skrydis su bagažu,5.0,3,Viskas įskaičiuota,685.0,,Novaturas,Egiptas,Swim-Up tipo kambarys,2,Winter
Sunrise Crystal Bay Resort -Grand Select-,"Hurgada., Hurgada, Egiptas",2024-02-03,Skrydis su bagažu,5.0,3,Viskas įskaičiuota,849.0,,Novaturas,Egiptas,Swim-Up Suite tipo kambarys,2,Winter
Sunrise Crystal Bay Resort -Grand Select-,"Hurgada., Hurgada, Egiptas",2024-02-06,Skrydis su bagažu,5.0,4,Viskas įskaičiuota,850.0,,Novaturas,Egiptas,Deluxe Garden View tipo kambarys,2,Winter
Sunrise Crystal Bay Resort -Grand Select-,"Hurgada., Hurgada, Egiptas",2024-02-10,Skrydis su bagažu,5.0,3,Viskas įskaičiuota,865.0,,Novaturas,Egiptas,Deluxe Garden View tipo kambarys,2,Winter
Casa Cook El Gouna,"El Guna, Hurgada, Egiptas",2024-02-03,Skrydis su bagažu,5.0,3,Pusryčiai,685.0,,Novaturas,Egiptas,Standartinis kambarys,2,Winter
Casa Cook El Gouna,"El Guna, Hurgada, Egiptas",2024-02-03,Skrydis su bagažu,5.0,3,Pusryčiai,719.0,,Novaturas,Egiptas,Standard Sea View tipo kambarys,2,Winter
Casa Cook El Gouna,"El Guna, Hurgada, Egiptas",2024-02-03,Skrydis su bagažu,5.0,3,Pusryčiai,739.0,,Novaturas,Egiptas,Premium Roof Terrace tipo kambarys,2,Winter
Casa Cook El Gouna,"El Guna, Hurgada, Egiptas",2024-02-03,Skrydis su bagažu,5.0,3,Pusryčiai,755.0,,Novaturas,Egiptas,Premium Sea View tipo kambarys,2,Winter
Casa Cook El Gouna,"El Guna, Hurgada, Egiptas",2024-02-03,Skrydis su bagažu,5.0,3,Pusryčiai,789.0,,Novaturas,Egiptas,Suite Standard tipo kambarys,2,Winter
Falcon Hills,"Hadaba, Šarm aš Šeichas, Egiptas",2024-02-18,Skrydis su bagažu,3.0,3,Pusryčiai ir vakarienė,695.0,,Novaturas,Egiptas,Standartinis kambarys,2,Winter
Falcon Hills,"Hadaba, Šarm aš Šeichas, Egiptas",2024-02-18,Skrydis su bagažu,3.0,3,Pusryčiai,695.0,,Novaturas,Egiptas,Promo kambarys,2,Winter
Falcon Hills,"Hadaba, Šarm aš Šeichas, Egiptas",2024-02-18,Skrydis su bagažu,3.0,3,Pusryčiai ir vakarienė,705.0,,Novaturas,Egiptas,Promo kambarys,2,Winter
Falcon Hills,"Hadaba, Šarm aš Šeichas, Egiptas",2024-02-18,Skrydis su bagažu,3.0,3,Viskas įskaičiuota,705.0,,Novaturas,Egiptas,Standartinis kambarys,2,Winter
Falcon Hills,"Hadaba, Šarm aš Šeichas, Egiptas",2024-02-18,Skrydis su bagažu,3.0,3,Pusryčiai,705.0,,Novaturas,Egiptas,Standartinis kambarys,2,Winter
Falcon Naama Star,"Naama Bėjus, Šarm aš Šeichas, Egiptas",2024-02-18,Skrydis su bagažu,3.0,3,Pusryčiai,695.0,,Novaturas,Egiptas,Promo kambarys,2,Winter
Falcon Naama Star,"Naama Bėjus, Šarm aš Šeichas, Egiptas",2024-02-18,Skrydis su bagažu,3.0,3,Pusryčiai ir vakarienė,695.0,,Novaturas,Egiptas,Standartinis kambarys,2,Winter
Falcon Naama Star,"Naama Bėjus, Šarm aš Šeichas, Egiptas",2024-02-18,Skrydis su bagažu,3.0,3,Viskas įskaičiuota,705.0,,Novaturas,Egiptas,Standartinis kambarys,2,Winter
Falcon Naama Star,"Naama Bėjus, Šarm aš Šeichas, Egiptas",2024-02-18,Skrydis su bagažu,3.0,3,Pusryčiai,705.0,,Novaturas,Egiptas,Standartinis kambarys,2,Winter
Falcon Naama Star,"Naama Bėjus, Šarm aš Šeichas, Egiptas",2024-02-18,Skrydis su bagažu,3.0,3,Pusryčiai ir vakarienė,705.0,,Novaturas,Egiptas,Promo kambarys,2,Winter
Verginia Sharm Resort,"Hadaba, Šarm aš Šeichas, Egiptas",2024-02-18,Skrydis su bagažu,3.0,3,Pusryčiai ir vakarienė,695.0,,Novaturas,Egiptas,Standard Garden View tipo kambarys,2,Winter
Verginia Sharm Resort,"Hadaba, Šarm aš Šeichas, Egiptas",2024-02-18,Skrydis su bagažu,3.0,3,Viskas įskaičiuota,699.0,,Novaturas,Egiptas,Standard Garden View tipo kambarys,2,Winter
Verginia Sharm Resort,"Hadaba, Šarm aš Šeichas, Egiptas",2024-02-18,Skrydis su bagažu,3.0,3,Viskas įskaičiuota,705.0,,Novaturas,Egiptas,Standard Pool View tipo kambarys,2,Winter
Verginia Sharm Resort,"Hadaba, Šarm aš Šeichas, Egiptas",2024-02-18,Skrydis su bagažu,3.0,3,Pusryčiai ir vakarienė,705.0,,Novaturas,Egiptas,Standard Pool View tipo kambarys,2,Winter
Verginia Sharm Resort,"Hadaba, Šarm aš Šeichas, Egiptas",2024-02-18,Skrydis su bagažu,3.0,7,Pusryčiai ir vakarienė,855.0,,Novaturas,Egiptas,Standard Garden View tipo kambarys,2,Winter
Zentral Center,"Plaja de las Amerikasas, Tenerifė, Kanarų Salos",2024-02-05,Skrydis su bagažu,4.0,4,Pusryčiai,695.0,,Novaturas,Kanarų Salos,Standartinis kambarys,2,Winter
Zentral Center,"Plaja de las Amerikasas, Tenerifė, Kanarų Salos",2024-02-05,Skrydis su bagažu,4.0,4,Pusryčiai ir vakarienė,749.0,,Novaturas,Kanarų Salos,Standartinis kambarys,2,Winter
Zentral Center,"Plaja de las Amerikasas, Tenerifė, Kanarų Salos",2024-02-21,Skrydis su bagažu,4.0,7,Pusryčiai,1125.0,,Novaturas,Kanarų Salos,Standartinis kambarys,2,Winter
Zentral Center,"Plaja de las Amerikasas, Tenerifė, Kanarų Salos",2024-02-21,Skrydis su bagažu,4.0,7,Pusryčiai ir vakarienė,1219.0,,Novaturas,Kanarų Salos,Standartinis kambarys,2,Winter
Zentral Center,"Plaja de las Amerikasas, Tenerifė, Kanarų Salos",2024-02-21,Skrydis su bagažu,4.0,1,Pusryčiai,1535.0,,Novaturas,Kanarų Salos,Standartinis kambarys,2,Winter
Dive Inn Resort,"Hadaba, Šarm aš Šeichas, Egiptas",2024-02-18,Skrydis su bagažu,3.0,3,Pusryčiai,699.0,,Novaturas,Egiptas,Standard Pool View tipo kambarys,2,Winter
Dive Inn Resort,"Hadaba, Šarm aš Šeichas, Egiptas",2024-02-18,Skrydis su bagažu,3.0,3,Pusryčiai ir vakarienė,705.0,,Novaturas,Egiptas,Standard Pool View tipo kambarys,2,Winter
Dive Inn Resort,"Hadaba, Šarm aš Šeichas, Egiptas",2024-02-18,Skrydis su bagažu,3.0,3,Viskas įskaičiuota,709.0,,Novaturas,Egiptas,Standard Pool View tipo kambarys,2,Winter
Dive Inn Resort,"Hadaba, Šarm aš Šeichas, Egiptas",2024-02-18,Skrydis su bagažu,3.0,3,Pusryčiai,735.0,,Novaturas,Egiptas,Family 1 Bedroom tipo kambarys,2,Winter
Dive Inn Resort,"Hadaba, Šarm aš Šeichas, Egiptas",2024-02-18,Skrydis su bagažu,3.0,3,Pusryčiai ir vakarienė,739.0,,Novaturas,Egiptas,Family 1 Bedroom tipo kambarys,2,Winter
Iberotel Makadi Beach,"Madinat Makadis, Hurgada, Egiptas",2024-02-03,Skrydis su bagažu,5.0,3,Viskas įskaičiuota,699.0,,Novaturas,Egiptas,Superior Garden View tipo kambarys,2,Winter
Iberotel Makadi Beach,"Madinat Makadis, Hurgada, Egiptas",2024-02-03,Skrydis su bagažu,5.0,3,Viskas įskaičiuota,725.0,,Novaturas,Egiptas,Superior Pool View tipo kambarys,2,Winter
Iberotel Makadi Beach,"Madinat Makadis, Hurgada, Egiptas",2024-02-03,Skrydis su bagažu,5.0,3,Viskas įskaičiuota,755.0,,Novaturas,Egiptas,Superior Side Sea View tipo kambarys,2,Winter
Iberotel Makadi Beach,"Madinat Makadis, Hurgada, Egiptas",2024-02-03,Skrydis su bagažu,5.0,3,Viskas įskaičiuota,779.0,,Novaturas,Egiptas,Superior Sea View tipo kambarys,2,Winter
Iberotel Makadi Beach,"Madinat Makadis, Hurgada, Egiptas",2024-02-10,Skrydis su bagažu,5.0,3,Viskas įskaičiuota,949.0,,Novaturas,Egiptas,Superior Garden View tipo kambarys,2,Winter
